date,tournament,home_team,away_team,home_goals,away_goals,goal_diff,home_win,overall_diff,age_diff,balance_diff,player_pool_diff,rank_advantage,points_diff
2009-04-01,FIFA World Cup qualification,Denmark,Albania,3,0,3,1,-2.9478943022295567,-0.3215524360033051,0.31119708407425417,311.0,45.0,232.02999999999997
2009-04-01,FIFA World Cup qualification,England,Ukraine,2,1,1,1,-6.970877676223871,-2.1007762614248158,1.0036068671088358,1581.0,21.0,245.01
2009-04-01,FIFA World Cup qualification,France,Lithuania,1,0,1,1,3.202965235173835,0.13496932515337434,0.4881468878994246,966.0,133.0,754.25
2009-04-01,FIFA World Cup qualification,Honduras,Mexico,3,1,2,1,4.198931623931614,2.456837606837606,-3.416499864834594,-347.0,-62.0,-323.6299999999999
2009-04-01,Friendly,Serbia,Sweden,2,0,2,1,5.932739457338997,0.2939686171951621,-1.125404996043529,-235.0,-3.0,-15.289999999999964
2009-04-01,FIFA World Cup qualification,Switzerland,Moldova,2,0,2,1,-5.838340486409159,-2.4442060085836914,1.4739108885265866,227.0,137.0,620.3499999999999
2009-04-01,FIFA World Cup qualification,Turkey,Spain,1,2,-1,0,-2.7260976160847576,-0.08482475575744886,-0.28973144858855004,-728.0,-39.0,-360.53999999999996
2009-04-01,FIFA World Cup qualification,Wales,Germany,0,2,-2,0,-1.6569747539580533,0.7241976893453135,-0.11661445810326398,-1017.0,-17.0,-164.6199999999999
2009-04-01,FIFA World Cup qualification,Bolivia,Argentina,6,1,5,1,-2.2991364421416165,1.4006908462867003,-3.08881218355342,-935.0,-88.0,-608.69
2009-04-01,FIFA World Cup qualification,Ecuador,Paraguay,1,1,0,0,0.8468468468468444,0.9526047786917324,-0.5512538442210433,-32.0,35.0,133.6400000000001
2009-04-01,FIFA World Cup qualification,Chile,Uruguay,0,0,0,0,1.418875816993463,2.6011503267973843,-1.9441822577112173,222.0,-32.0,-223.6500000000001
2009-04-01,FIFA World Cup qualification,Brazil,Peru,3,0,3,1,2.1619868637110073,1.241461412151068,-0.032500316354697745,782.0,37.0,295.92999999999984
2009-05-13,Friendly,Venezuela,Costa Rica,1,1,0,0,-0.6159567275185935,-1.5605138607167,-0.061709174732974326,22.0,12.0,31.769999999999982
2009-05-20,Friendly,Argentina,Panama,3,1,2,1,2.078303108808285,0.12014248704663189,2.7658004861284136,949.0,34.0,364.70000000000005
2009-05-26,Friendly,Qatar,Saudi Arabia,2,1,1,1,3.245187436676794,-3.5856129685916898,-3.2514240164985755,-323.0,22.0,72.75999999999999
2009-05-27,Friendly,El Salvador,Ecuador,3,1,2,1,-1.5135135135135158,2.4459459459459474,-3.3445305624612676,-35.0,-54.0,-228.33000000000015
2009-05-27,Kirin Cup,Japan,Chile,4,0,4,1,-8.623078891257997,-2.1603013503909025,2.1927141304748483,94.0,25.0,139.30999999999995
2009-05-28,Friendly,Tunisia,Sudan,4,0,4,1,8.064516129032256,4.661290322580644,1.3900677400997012,29.0,80.0,341.77
2009-05-29,Kirin Cup,Belgium,Chile,1,1,0,0,-2.800411764705885,-4.831950980392154,3.320775385763068,-103.0,37.0,282.94000000000005
2009-05-29,Friendly,China PR,Germany,1,1,0,0,1.6991228070175453,3.097368421052632,-1.6741225675030629,-1110.0,-74.0,-418.51
2009-05-29,Friendly,Wales,Estonia,1,0,1,1,-0.5060975609756042,-2.073170731707318,2.1705926675319835,115.0,93.0,374.93000000000006
2009-05-30,Friendly,Cyprus,Canada,0,1,-1,0,-1.5999999999999943,-3.2909090909090892,1.8075789344678013,-44.0,-87.0,-357.8800000000001
2009-05-31,Friendly,Ghana,Uganda,2,1,1,1,4.0106837606837615,-1.1688034188034173,-0.8524978282204598,113.0,31.0,138.28999999999996
2009-05-31,Kirin Cup,Japan,Belgium,4,0,4,1,-5.822667126552112,2.6716496300012516,-1.1280612552882197,197.0,-12.0,-143.6300000000001
2009-05-31,Friendly,Qatar,Iraq,1,0,1,1,-3.444444444444443,-4.333333333333332,-1.4266109267813953,-3.0,21.0,70.99000000000001
2009-06-02,Friendly,France,Nigeria,0,1,-1,0,0.5243938066024043,1.2143344045184534,1.3178474994290097,852.0,37.0,355.98
2009-06-04,Friendly,China PR,Saudi Arabia,1,4,-3,0,6.51185410334346,2.047720364741643,-0.5513079972756456,-299.0,-31.0,-163.78999999999996
2009-06-05,Friendly,France,Turkey,1,0,1,1,0.0732401492631709,-0.49217844116964926,1.0327056613716188,687.0,40.0,379.78
2009-06-06,FIFA World Cup qualification,Albania,Portugal,1,2,-1,0,-4.342312183729078,-0.5758660957571031,1.3265890721494742,-332.0,-58.0,-365.94000000000005
2009-06-06,FIFA World Cup qualification,Argentina,Colombia,1,0,1,1,2.088438243943415,0.5441289735331196,0.38452722555516416,373.0,8.0,139.93000000000006
2009-06-06,FIFA World Cup qualification,Azerbaijan,Wales,0,1,-1,0,0.041811846689896015,0.07317073170731803,-2.5295533585922385,-116.0,-81.0,-341.52
2009-06-06,FIFA World Cup qualification,Croatia,Ukraine,2,2,0,0,-0.9674218311177754,-1.0387567871185155,1.7214499459665271,60.0,13.0,134.05999999999995
2009-06-06,FIFA World Cup qualification,El Salvador,Mexico,2,1,1,1,3.3527777777777743,4.572222222222223,-4.855534563834081,-358.0,-64.0,-333.0
2009-06-06,FIFA World Cup qualification,Iceland,Netherlands,1,2,-1,0,-1.9662664379645491,1.651273255046842,-0.2303452387199405,-376.0,-64.0,-405.03
2009-06-06,FIFA World Cup qualification,Kazakhstan,England,0,4,-4,0,2.930061349693254,2.0803680981595107,-4.92306342885456,-1627.0,-105.0,-618.6400000000001
2009-06-06,FIFA World Cup qualification,Qatar,Australia,0,0,0,0,1.5756240822320038,-2.646108663729809,-3.4096342444476684,-221.0,-10.0,-67.23000000000002
2009-06-06,FIFA World Cup qualification,Serbia,Austria,1,0,1,1,5.9924812030075145,0.8984962406015029,-0.9711218974128366,-133.0,-10.0,-84.65999999999985
2009-06-06,Friendly,South Africa,Poland,1,0,1,1,3.2812825157038787,0.8464680719873598,-1.6056974413961678,-260.0,-29.0,-108.37999999999988
2009-06-06,FIFA World Cup qualification,Sweden,Denmark,0,1,-1,0,1.2016210103040947,0.7554033676803229,-0.983207219326304,22.0,-8.0,-85.32999999999993
2009-06-06,FIFA World Cup qualification,Tunisia,Mozambique,2,0,2,1,-4.268817204301072,0.827956989247312,-1.4677458382314335,28.0,63.0,285.19000000000005
2009-06-06,FIFA World Cup qualification,Uruguay,Brazil,0,4,-4,0,-1.4181960140378038,-1.0839450722817858,0.6338342067099401,-659.0,-6.0,-72.45999999999981
2009-06-06,FIFA World Cup qualification,Uzbekistan,Japan,0,1,-1,0,6.127078891258002,1.0349680170575724,1.3308684078505761,-464.0,-43.0,-231.39999999999986
2009-06-07,FIFA World Cup qualification,Peru,Ecuador,1,2,-1,0,-1.7801801801801815,-1.0873873873873876,0.5970991767628986,-7.0,-15.0,-40.75999999999999
2009-06-09,Friendly,Azerbaijan,Spain,0,6,-6,0,-5.6534417496144584,-0.21197252208047246,-2.207843248094407,-1012.0,-108.0,-655.79
2009-06-09,Friendly,Iraq,Poland,1,1,0,0,3.721397955819313,0.7685459940652812,-2.682620134431618,-328.0,-27.0,-90.46000000000004
2009-06-10,FIFA World Cup qualification,Brazil,Paraguay,2,1,1,1,1.2286535303776702,1.106678803455413,0.013345016187157555,743.0,57.0,388.80999999999995
2009-06-10,FIFA World Cup qualification,Ecuador,Argentina,2,0,2,1,2.7477104047052308,1.1214115670074207,-1.7614981751105026,-928.0,-26.0,-336.80999999999995
2009-06-10,Friendly,Estonia,Portugal,0,0,0,0,-5.849455040871931,1.73841961852861,-1.2914701312643109,-359.0,-115.0,-594.96
2009-06-10,FIFA World Cup qualification,Faroe Islands,Serbia,0,2,-2,0,-9.610275689223052,-2.9135338345864668,0.26055986177975754,-127.0,-106.0,-413.20000000000005
2009-06-10,FIFA World Cup qualification,Japan,Qatar,1,1,0,0,-2.0604122245913246,4.898365316275761,3.702377950646991,463.0,16.0,124.75
2009-06-10,FIFA World Cup qualification,Netherlands,Norway,2,0,2,1,5.021567021567023,0.0009450009449984975,-0.09020440259916729,96.0,43.0,292.03
2009-06-10,FIFA World Cup qualification,Venezuela,Uruguay,2,2,0,0,-0.43790849673202104,-1.3398692810457504,-0.7458020017988511,-102.0,-26.0,-211.69000000000005
2009-06-14,Confederations Cup,New Zealand,Spain,0,5,-5,0,-7.965471824802435,-0.6330251536594211,0.16741343406283793,-981.0,-100.0,-636.71
2009-06-15,Confederations Cup,Brazil,Egypt,4,3,1,1,0.9265701970443416,-0.0418719211822669,1.2238986877325848,780.0,31.0,283.27
2009-06-17,FIFA World Cup qualification,Australia,Japan,2,1,1,1,0.4847881423593208,-2.2522566525459524,-0.2927437061993228,-242.0,-6.0,-57.51999999999998
2009-06-17,Confederations Cup,Spain,Iraq,1,0,1,1,2.161378257550979,-0.7880274779195275,2.5093030913435017,1010.0,52.0,402.60000000000014
2009-06-20,FIFA World Cup qualification,Morocco,Togo,0,0,0,0,-1.3461538461538396,-3.23076923076923,2.0933621116898276,70.0,106.0,510.74
2009-06-20,Confederations Cup,South Africa,Spain,0,2,-2,0,-2.601493697666413,0.8659495558416062,-1.4323803983080516,-942.0,-54.0,-420.52
2009-06-20,FIFA World Cup qualification,Sudan,Ghana,0,2,-2,0,-6.7606837606837615,-1.0811965811965827,-3.4077984864122626,-115.0,-57.0,-228.96000000000004
2009-06-20,FIFA World Cup qualification,Tunisia,Nigeria,0,0,0,0,1.302611367127497,3.740655401945723,-1.6458769807022078,-95.0,-2.0,-4.870000000000118
2009-06-21,Confederations Cup,Italy,Brazil,0,3,-3,0,-3.9291124373447133,-1.5886036733108497,1.8609555103709825,-13.0,-5.0,-71.31999999999994
2009-06-24,Friendly,Mexico,Venezuela,4,0,4,1,-3.391993464052291,0.1434640522875803,1.058372936053524,309.0,20.0,133.64999999999986
2009-06-25,Confederations Cup,South Africa,Brazil,0,1,-1,0,-3.5576578593820045,-1.1302060008956545,-0.3164782513565747,-735.0,-52.0,-370.4599999999998
2009-06-27,Friendly,Costa Rica,Venezuela,1,0,1,1,0.6159567275185935,1.5605138607167,0.061709174732974326,-22.0,-12.0,-31.769999999999982
2009-06-28,Confederations Cup,South Africa,Spain,2,3,-1,0,-2.601493697666413,0.8659495558416062,-1.4323803983080516,-942.0,-54.0,-420.52
2009-07-03,Gold Cup,Canada,Jamaica,1,0,1,1,-1.783292383292391,-2.276658476658479,-0.48663165168663713,18.0,19.0,93.10000000000014
2009-07-03,Gold Cup,Costa Rica,El Salvador,1,2,-1,0,0.6551724137931103,-3.155172413793103,3.8588708025135317,27.0,32.0,167.58000000000015
2009-07-07,Gold Cup,El Salvador,Canada,0,1,-1,0,4.945454545454552,4.209090909090911,-3.797660991339451,-53.0,-41.0,-192.55000000000018
2009-07-07,Gold Cup,Jamaica,Costa Rica,0,1,-1,0,-3.8173345759552717,1.2227399813606716,0.4254218405125565,8.0,-10.0,-68.13000000000011
2009-07-09,Gold Cup,Mexico,Panama,1,1,0,0,-0.040277777777774304,-0.8847222222222229,2.5153063123907247,344.0,18.0,132.55999999999995
2009-07-10,Gold Cup,Costa Rica,Canada,2,2,0,0,5.600626959247663,1.0539184952978076,0.06120981117408064,-26.0,-9.0,-24.970000000000027
2009-07-18,Gold Cup,Canada,Honduras,0,1,-1,0,-5.791608391608392,-2.093706293706294,2.358626292339964,42.0,39.0,183.18000000000006
2009-07-19,Gold Cup,Mexico,Haiti,4,0,4,1,2.361507936507941,0.3563492063492042,-0.0356655603198055,346.0,68.0,360.64999999999986
2009-07-23,Gold Cup,Costa Rica,Mexico,1,1,0,0,4.007950191570885,1.4170498084291197,-0.9966637613205496,-331.0,-32.0,-165.41999999999985
2009-08-12,Friendly,Algeria,Uruguay,1,0,1,1,1.4702442380460923,0.419676642586861,-0.2487215194073178,-96.0,-35.0,-239.01999999999998
2009-08-12,Friendly,Austria,Cameroon,0,2,-2,0,-3.2000349711487956,-0.054729847875499615,-0.4464746918005984,180.0,29.0,133.08999999999992
2009-08-12,FIFA World Cup qualification,Azerbaijan,Germany,0,2,-2,0,-1.6151629072681573,0.7973684210526315,-2.6461678166955025,-1133.0,-98.0,-506.1399999999999
2009-08-12,FIFA World Cup qualification,Belarus,Croatia,1,3,-2,0,1.7043832823649296,4.573904179408768,-3.8075731743789243,-100.0,-87.0,-481.53
2009-08-12,Friendly,Czech Republic,Belgium,3,1,2,1,2.082493956486701,2.6134669621273154,-2.033501810680667,-199.0,-26.0,-269.53999999999996
2009-08-12,Friendly,Denmark,Chile,1,2,-1,0,-7.586751445086705,-4.36117148362235,3.5066239284066416,-29.0,22.0,118.01999999999998
2009-08-12,Friendly,Ecuador,Jamaica,0,0,0,0,4.675675675675677,-0.5135135135135158,-0.9397620805648206,0.0,32.0,128.8800000000001
2009-08-12,Friendly,Estonia,Brazil,0,1,-1,0,-6.145320197044342,-0.2081280788177331,-0.7329804100826749,-804.0,-118.0,-639.1399999999999
2009-08-12,FIFA World Cup qualification,Faroe Islands,France,0,1,-1,0,-6.452965235173828,-2.1349693251533743,-1.5106528359192568,-972.0,-136.0,-761.21
2009-08-12,Friendly,Ghana,Zambia,4,1,3,1,2.9035409035409074,1.5811965811965827,-1.6890203666976191,110.0,28.0,131.71000000000004
2009-08-12,FIFA World Cup qualification,Honduras,Costa Rica,4,0,4,1,0.1909814323607293,1.0397877984084865,-2.4198361035140445,-16.0,-30.0,-158.21000000000004
2009-08-12,Friendly,Republic of Ireland,Australia,0,3,-3,0,-2.6833687235233867,0.3778721516179111,1.02506657598353,190.0,-34.0,-167.45000000000005
2009-08-12,Friendly,Liechtenstein,Portugal,0,3,-3,0,-5.599455040871931,-1.594913714804722,2.662171038893331,-364.0,-191.0,-905.6
2009-08-12,Friendly,Montenegro,Wales,2,1,1,1,4.15609756097561,-0.006829268292680268,-1.1262414078995509,-98.0,-43.0,-176.3800000000001
2009-08-12,Friendly,Morocco,Congo,1,1,0,0,4.562937062937067,0.08741258741258662,-0.8119210144201929,56.0,104.0,506.71000000000004
2009-08-12,Friendly,Netherlands,England,2,2,0,0,4.9906674102993165,0.10834012613153732,-0.7855382338200618,-1201.0,-3.0,-53.75
2009-08-12,Friendly,Poland,Greece,2,0,2,1,-4.759946708653786,0.8130866589959425,0.23549802386830887,239.0,26.0,67.57999999999993
2009-08-12,Friendly,Russia,Argentina,2,3,-1,0,-1.295214873514169,-0.7006163432557813,0.24811108338973664,-659.0,-32.0,-360.6700000000001
2009-08-12,Friendly,South Africa,Serbia,1,3,-2,0,-3.1059466848940502,0.6643882433356119,-0.40414191339210603,-56.0,-25.0,-91.75
2009-08-12,Friendly,Switzerland,Italy,0,0,0,0,-3.1378815794421158,-1.5637304140905748,0.8825378942869664,-566.0,-5.0,-60.190000000000055
2009-09-05,Friendly,Angola,Senegal,1,1,0,0,-0.03565891472868543,0.5534883720930246,-0.5806018247404472,-114.0,-71.0,-367.6899999999998
2009-09-05,FIFA World Cup qualification,Argentina,Brazil,1,3,-2,0,-3.1295170882360566,-1.2754855917711012,1.1968993147023017,153.0,4.0,81.6400000000001
2009-09-05,FIFA World Cup qualification,Colombia,Ecuador,2,0,2,1,-4.836148648648646,-1.6655405405405403,1.3769709495553384,555.0,18.0,196.87999999999988
2009-09-05,FIFA World Cup qualification,Costa Rica,Mexico,0,3,-3,0,4.007950191570885,1.4170498084291197,-0.9966637613205496,-331.0,-32.0,-165.41999999999985
2009-09-05,FIFA World Cup qualification,Croatia,Belarus,1,0,1,1,-1.7043832823649296,-4.573904179408768,3.8075731743789243,100.0,87.0,481.53
2009-09-05,FIFA World Cup qualification,Denmark,Portugal,1,1,0,0,-7.290206485958635,-0.8974185317604082,1.6377861562237284,-21.0,-13.0,-133.91000000000008
2009-09-05,Friendly,England,Slovenia,2,1,1,1,-5.191599811231718,-2.4803680981595093,0.3198517976743336,1565.0,48.0,355.20000000000005
2009-09-05,FIFA World Cup qualification,France,Romania,1,1,0,0,-1.4425149908148711,-2.0938442341686603,1.8490747447708262,919.0,43.0,380.21000000000004
2009-09-05,FIFA World Cup qualification,Gabon,Cameroon,0,2,-2,0,2.8488372093023315,0.9302325581395365,0.4264890190462056,-74.0,-32.0,-170.01999999999998
2009-09-05,Friendly,Germany,South Africa,2,0,2,1,-1.436785144679888,-1.8752904989747101,1.8707049669091473,1063.0,44.0,270.8699999999999
2009-09-05,Friendly,Netherlands,Japan,3,0,3,1,5.787684951864058,-2.5370599549704025,-0.06818386968163637,-40.0,11.0,129.70000000000005
2009-09-05,FIFA World Cup qualification,Peru,Uruguay,1,0,1,1,-0.7437908496732035,-0.15751633986928226,-0.6013338903552423,-123.0,-31.0,-223.47000000000003
2009-09-05,FIFA World Cup qualification,Poland,Northern Ireland,1,1,0,0,1.5796356359119486,-0.32668552894900316,-0.352437287048029,251.0,46.0,182.20000000000005
2009-09-05,FIFA World Cup qualification,Spain,Belgium,5,0,5,1,1.8435678000346343,1.318590169139295,-0.8945251878103138,747.0,3.0,63.23000000000002
2009-09-05,FIFA World Cup qualification,Switzerland,Greece,2,0,2,1,-4.988000350354731,-0.3625733555224677,1.6897722384866647,135.0,39.0,198.14999999999986
2009-09-06,FIFA World Cup qualification,Ghana,Sudan,2,0,2,1,6.7606837606837615,1.0811965811965827,3.4077984864122626,115.0,57.0,228.96000000000004
2009-09-06,FIFA World Cup qualification,Nigeria,Tunisia,2,2,0,0,-1.302611367127497,-3.740655401945723,1.6458769807022078,95.0,2.0,4.870000000000118
2009-09-06,FIFA World Cup qualification,Togo,Morocco,1,1,0,0,1.3461538461538396,3.23076923076923,-2.0933621116898276,-70.0,-106.0,-510.74
2009-09-09,FIFA World Cup qualification,Albania,Denmark,1,1,0,0,2.9478943022295567,0.3215524360033051,-0.31119708407425417,-311.0,-45.0,-232.02999999999997
2009-09-09,FIFA World Cup qualification,Armenia,Belgium,2,1,1,1,-1.095588235294116,2.1780462184873954,-0.23014177808731162,-258.0,-91.0,-541.6500000000001
2009-09-09,FIFA World Cup qualification,Bolivia,Ecuador,1,3,-2,0,-5.046846846846847,0.27927927927927954,-1.3273140084429174,-7.0,-62.0,-271.8800000000001
2009-09-09,FIFA World Cup qualification,Cameroon,Gabon,2,1,1,1,-2.8488372093023315,-0.9302325581395365,-0.4264890190462056,74.0,32.0,170.01999999999998
2009-09-09,FIFA World Cup qualification,El Salvador,Costa Rica,1,0,1,1,-0.6551724137931103,3.155172413793103,-3.8588708025135317,-27.0,-32.0,-167.58000000000015
2009-09-09,FIFA World Cup qualification,England,Croatia,5,1,4,1,-6.003455845106096,-1.0620194743063003,-0.7178430788576913,1521.0,8.0,110.95000000000005
2009-09-09,FIFA World Cup qualification,Germany,Azerbaijan,4,0,4,1,1.6151629072681573,-0.7973684210526315,2.6461678166955025,1133.0,98.0,506.1399999999999
2009-09-09,FIFA World Cup qualification,Hungary,Portugal,0,1,-1,0,-2.139995581412478,0.8465277266367188,-0.9343608795738936,-330.0,-23.0,-222.66000000000008
2009-09-09,Friendly,Japan,Ghana,4,3,1,1,-4.4877626519417575,2.9838354017458464,-0.030516546442318493,352.0,46.0,247.55999999999995
2009-09-09,FIFA World Cup qualification,Latvia,Switzerland,2,2,0,0,3.600245248313918,4.087063151440834,-3.6374969787639424,-226.0,-122.0,-558.1199999999999
2009-09-09,FIFA World Cup qualification,Mexico,Honduras,1,0,1,1,-4.198931623931614,-2.456837606837606,3.416499864834594,347.0,62.0,323.6299999999999
2009-09-09,FIFA World Cup qualification,Scotland,Netherlands,0,1,-1,0,-5.193939393939395,0.42536130536130656,0.7724711184519997,-129.0,-41.0,-286.21000000000004
2009-09-09,FIFA World Cup qualification,Serbia,France,1,1,0,0,3.157310454049224,0.7785645094330924,-1.7712126976990143,-845.0,-30.0,-348.01
2009-09-09,FIFA World Cup qualification,Slovenia,Poland,3,0,3,1,4.205158639580006,1.1685459940652798,-0.009350544101930147,-272.0,-24.0,-66.47000000000003
2009-09-09,FIFA World Cup qualification,Spain,Estonia,3,0,3,1,5.18915603532875,-1.7880274779195275,1.8488825570341518,1011.0,120.0,689.2
2009-09-09,FIFA World Cup qualification,Wales,Russia,1,3,-2,0,-2.22668579626972,-0.30519687549816865,-0.0073981406427297,-183.0,3.0,14.820000000000164
2009-09-09,FIFA World Cup qualification,Uruguay,Colombia,3,1,2,1,3.7997593181416676,0.735669493022435,-0.17853788243719748,-439.0,-2.0,-14.169999999999845
2009-09-09,FIFA World Cup qualification,Paraguay,Argentina,1,0,1,1,1.9008635578583863,0.1688067883156883,-1.2102443308894593,-896.0,-61.0,-470.45000000000005
2009-09-09,FIFA World Cup qualification,Brazil,Chile,4,2,2,1,-0.00067980295565917,-1.5172052545155985,1.3103480510012773,437.0,38.0,296.1099999999999
2009-09-30,Friendly,Argentina,Ghana,2,0,2,1,1.0051193481245235,2.351445905850049,0.2840166887864122,848.0,63.0,486.0
2009-09-30,Friendly,Mexico,Colombia,1,2,-1,0,-0.030142642642644546,-0.4607357357357351,0.13403305181747527,-232.0,-8.0,-92.21000000000004
2009-10-08,Friendly,Croatia,Qatar,3,2,1,1,4.740061162079513,3.3149847094801217,5.1375753936431074,103.0,22.0,197.25
2009-10-10,FIFA World Cup qualification,Argentina,Peru,2,1,1,1,-0.9675302245250492,-0.034024179620033124,1.164398998347604,935.0,41.0,377.56999999999994
2009-10-10,FIFA World Cup qualification,Armenia,Spain,1,2,-1,0,-2.9391560353287502,0.8594560493481005,0.6643834097230021,-1005.0,-94.0,-604.8800000000001
2009-10-10,Friendly,Australia,Netherlands,0,0,0,0,-5.3028968095047375,0.28480330242445007,-0.2245598365176864,-202.0,-17.0,-187.22000000000003
2009-10-10,FIFA World Cup qualification,Belgium,Turkey,2,0,2,1,0.8825298160501234,-1.233765413381846,1.1842566363988638,-19.0,36.0,297.30999999999995
2009-10-10,FIFA World Cup qualification,Cameroon,Togo,3,0,3,1,-3.3488372093023315,-3.4302325581395365,3.086945849717585,78.0,69.0,299.77
2009-10-10,FIFA World Cup qualification,Czech Republic,Poland,2,0,2,1,6.1217023698223585,1.2753953091337742,-1.3122936659584692,-264.0,-4.0,-20.62999999999988
