date,tournament,home_team,away_team,home_goals,away_goals,goal_diff,home_win,overall_diff,attack_diff,midfield_diff,defense_diff,goalkeeper_diff,age_diff,balance_diff,player_pool_diff,elite_player_diff,rank_advantage,points_diff,strength_diff,spine_diff,rank_points_blend,attack_vs_defense_gap,abs_strength_gap,recent_win_rate_diff_5,recent_goal_diff_diff_10,recent_goals_for_diff_10,recent_goals_against_diff_10,recent_match_count_diff
2018-03-23,Friendly,Greece,Switzerland,0,1,-1,0,4.988000350354731,5.900000000000006,4.352086438152014,6.081746920492719,3.895238095238099,0.3625733555224677,-1.6897722384866647,-135.0,-2.0,-40.0,-327.0,5.043414360847514,4.7763571512942775,-1.527,-0.18174692049271357,5.043414360847514,-0.39999999999999997,-1.9,-1.1,0.7999999999999999,-587
2018-03-23,Friendly,Italy,Argentina,0,2,-2,0,-0.7995953491086567,-1.1253137571777359,-0.7967993939004145,-0.1540087819157634,-1.2104484512251474,-0.3131180815397485,0.6640561956686808,-166.0,8.0,-7.0,-71.0,-0.8172331466655436,-0.7204188756804418,-0.281,-0.9713049752619725,0.8172331466655436,0.0,-0.7,-0.19999999999999996,0.5,-549
2018-03-23,Friendly,Japan,Mali,1,1,0,0,-5.161861499953652,-5.169642857142854,-4.316378600823043,-4.898809523809518,-10.789473684210527,2.4128580698989524,1.299240889776975,423.0,1.0,28.0,188.0,-6.067233233187919,-6.668220602947696,1.028,-0.2708333333333357,6.067233233187919,0.2,0.49999999999999994,0.30000000000000004,-0.19999999999999996,507
2018-03-23,Friendly,Mexico,Iceland,3,0,3,1,-0.4471174004192875,-0.4312865497076075,0.528211920529813,0.3409279204639546,-1.0499999999999972,-0.7514675052410915,0.36256816989261864,307.0,5.0,12.0,103.0,-0.2118528218266249,-0.06028671966874318,0.46299999999999997,-0.7722144701715621,0.2118528218266249,0.39999999999999997,1.4,0.30000000000000004,-1.1,669
2018-03-23,Friendly,Netherlands,England,0,1,-1,0,4.9906674102993165,5.5246808510638346,5.277946823743818,5.0725206416978,4.755555555555546,0.10834012613153732,-0.7855382338200618,-1201.0,-20.0,-13.0,-140.0,5.124274256472063,5.0353410069990545,-0.53,0.45216020936603485,5.124274256472063,0.4,0.9000000000000001,1.1,0.20000000000000007,-205
2018-03-23,Friendly,Norway,Australia,4,1,3,1,0.28132978793771457,0.6887351778656168,0.2548892256621187,0.24706889174154867,-1.0666666666666629,-0.28574830336944856,0.3147642391168537,106.0,1.0,-29.0,-155.0,0.08107128330806716,-0.18823618308766518,-1.025,0.4416662861240681,0.08107128330806716,-0.39999999999999997,-2.1,-0.6,1.5,-216
2018-03-23,Friendly,Peru,Croatia,2,0,2,1,-0.34006116207950754,1.2800000000000011,-2.2666666666666657,1.5365853658536537,2.0606060606060623,0.9850152905198755,-2.28506320611499,-79.0,-12.0,-7.0,-61.0,0.4540927195427088,0.4435082532643501,-0.271,-0.25658536585365255,0.4540927195427088,0.0,-0.4,0.0,0.3999999999999999,-15
2018-03-23,Friendly,Poland,Nigeria,0,1,-1,0,-2.705524939946301,-2.868644067796609,-3.2331618067467076,-1.6540372670807386,-7.307692307692307,1.8108190852997978,0.7481903297340571,211.0,6.0,34.0,258.0,-3.5538120778525326,-4.064963793839918,1.278,-1.2146068007158703,3.5538120778525326,0.19999999999999996,0.6000000000000001,0.30000000000000027,-0.2999999999999998,607
2018-03-23,Friendly,Portugal,Egypt,2,1,1,1,0.6307050408719306,-0.8499999999999943,1.9940476190476204,1.8248175182481816,-1.8416666666666686,-1.98841961852861,1.7823884089142208,335.0,20.0,50.0,415.0,0.35158070230021393,0.6590661568763778,1.915,-2.674817518248176,0.35158070230021393,0.6000000000000001,1.8,1.1,-0.7,387
2018-03-23,Friendly,Russia,Brazil,0,3,-3,0,-4.424731961750226,-3.0705953338696617,-3.9962890351491325,-4.134946677604589,-6.096428571428575,-1.9761019350268825,1.4450103980920384,-506.0,-45.0,-45.0,-402.0,-4.344598315960437,-4.742554761394099,-1.7519999999999998,1.064351343734927,4.344598315960437,-0.2,-1.8,-0.30000000000000004,1.5,-637
2018-03-23,Friendly,Scotland,Costa Rica,0,1,-1,0,-6.788505747126443,-4.536538461538463,-6.043366029943215,-9.01801029159519,-9.583333333333336,-1.8914942528735637,1.636911948599871,271.0,-1.0,-2.0,-5.0,-7.193950772707329,-8.21490321829058,-0.065,4.4814718300567264,7.193950772707329,0.0,-0.5,0.0,0.5,-167
2018-03-23,Friendly,Senegal,Uzbekistan,1,1,0,0,-0.09767441860465453,4.75,2.030303030303031,-1.503401360544217,-2.200000000000003,-2.5534883720930246,-1.1193099329967167,124.0,3.0,58.0,366.0,0.5958454502308314,-0.5576994434137296,2.106,6.253401360544217,0.5958454502308314,0.39999999999999997,2.0,1.1,-0.8999999999999999,460
2018-03-23,Friendly,Serbia,Morocco,1,2,-1,0,0.7897628687102269,-0.22555555555555884,1.323106060606051,0.5252883762200611,-3.42307692307692,0.6443030653556967,-0.4240128511856778,55.0,3.0,13.0,74.0,-0.20209503461922793,-0.5248941620836026,0.464,-0.7508439317756199,0.20209503461922793,-0.20000000000000007,-1.6,-1.0999999999999999,0.5,-264
2018-03-23,Friendly,Tunisia,Iran,1,0,1,1,-0.3472485768500917,-2.4141414141414117,0.0625,0.45000000000000284,-2.6666666666666714,2.278937381404173,-1.1324258915451475,14.0,0.0,-10.0,-61.0,-0.9831113315316344,-0.7180555555555562,-0.361,-2.8641414141414145,0.9831113315316344,-0.4,-1.0999999999999999,-0.30000000000000004,0.8,87
2018-03-23,Friendly,Ukraine,Saudi Arabia,1,1,0,0,8.952670429874082,7.460000000000001,8.50942902042955,8.682951146560313,12.51063829787234,0.7681285280069474,0.1647014311780053,-280.0,3.0,36.0,235.0,9.223137778947258,9.901006154954068,1.3150000000000002,-1.2229511465603125,9.223137778947258,-0.2,-0.19999999999999996,-0.7,-0.5,-504
2018-03-23,Friendly,Uruguay,Czechia,2,0,2,1,-0.700958008774279,0.21789473684211202,-1.7014084507042213,-1.0625,1.096969696969694,-0.3826663085325457,0.6569086826288162,80.0,5.0,28.0,208.0,-0.43000040513333887,-0.5556462512448425,1.048,1.280394736842112,0.43000040513333887,0.2,-0.19999999999999996,-0.19999999999999996,0.0,716
2018-03-24,Friendly,Canada,New Zealand,1,0,1,1,2.0808612440191325,2.1666666666666643,4.495535714285715,1.8464052287581723,3.7666666666666657,0.7119617224880379,-1.3947840125443323,17.0,1.0,41.0,230.0,2.87122710407927,3.3695358699035176,1.46,0.32026143790849204,2.87122710407927,0.2,2.0,0.7,-1.3,249
2018-03-24,Friendly,Northern Ireland,South Korea,2,1,1,1,-2.011134601832275,-2.4823275862068996,-2.927094379639449,-1.5168067226890756,0.1666666666666714,-0.287315010570822,2.1807638514514966,-244.0,-1.0,22.0,136.0,-1.7541393247402055,-1.4257448118872844,0.7959999999999999,-0.9655208635178241,1.7541393247402055,-0.8,-1.4000000000000001,-1.4,0.0,-509
2018-03-24,Friendly,Qatar,Syria,2,2,0,0,-8.166666666666671,-12.5,-4.25,-7.0,-8.166666666666671,-4.666666666666664,-3.1446773845080336,0.0,0.0,-26.0,-146.0,-8.01666666666667,-6.472222222222224,-0.926,-5.5,8.01666666666667,0.2,0.8,0.8,0.0,417
2018-03-25,Friendly,Kuwait,Cameroon,1,3,-2,0,-1.6511627906976685,-1.8571428571428612,4.081081081081081,-6.771428571428572,-4.571428571428569,2.9302325581395365,0.24246457537394583,-84.0,-3.0,-108.0,-677.0,-2.154016341923318,-2.42059202059202,-3.917,4.914285714285711,2.154016341923318,-0.2,-1.3,-0.5000000000000001,0.8,-358
2018-03-26,Friendly,Portugal,Netherlands,0,3,-3,0,2.5388489802658682,2.0303191489361723,2.853329056173365,2.0701005371161045,2.983730158730168,1.2336083534993634,-0.2556924886102987,-62.0,9.0,17.0,204.0,2.4952655762443356,2.635719917339879,0.714,-0.039781388179932264,2.4952655762443356,0.0,0.19999999999999996,-0.19999999999999973,-0.4,-153
2018-03-26,Friendly,Wales,Uruguay,0,1,-1,0,-5.233221743982142,-5.060000000000002,-5.060130010834243,-5.2847222222222285,-7.149999999999999,-1.1973537382432653,0.8037780507393686,-30.0,-3.0,-4.0,-38.0,-5.557614795407723,-5.831617411018823,-0.158,0.22472222222222626,5.557614795407723,0.0,0.8999999999999999,0.19999999999999996,-0.7000000000000001,-181
2018-03-27,Friendly,Algeria,Iran,1,2,-1,0,2.535603715170282,-0.7111111111111086,4.435897435897431,2.9166666666666714,1.0,1.6615067079463373,0.35753491615414656,40.0,5.0,-38.0,-255.0,2.035411341324655,2.784188034188034,-1.395,-3.62777777777778,2.035411341324655,-0.39999999999999997,-1.3,-0.8,0.5000000000000001,-333
2018-03-27,Friendly,Australia,Colombia,0,0,0,0,-2.9196556137635454,-5.119480519480518,-3.1626485568760643,-2.3152273888605066,1.3069182389937097,-1.0757381831170356,-0.22274971587288928,-365.0,-6.0,-15.0,-132.0,-2.442018767997385,-1.3903192355809537,-0.582,-2.804253130620012,2.442018767997385,0.0,-0.30000000000000004,-0.30000000000000004,0.0,239
2018-03-27,Friendly,Belgium,Saudi Arabia,4,0,4,1,7.007442338637581,8.237777777777772,6.952446148229285,5.904519774011305,7.583809029579662,-1.35889728231718,1.5790151894366353,-57.0,19.0,62.0,485.0,7.1371990136471215,6.81359165060675,2.3449999999999998,2.333258003766467,7.1371990136471215,0.6000000000000001,2.4,1.9000000000000001,-0.5,121
2018-03-27,Friendly,Bosnia and Herzegovina,Senegal,0,0,0,0,0.9704016913319151,2.6136363636363598,1.2030303030303031,-0.5750300120048024,2.799999999999997,1.0443974630021131,0.9045783758687893,-74.0,1.0,-18.0,-112.0,1.4024076691987546,1.142666763675166,-0.652,3.188666375641162,1.4024076691987546,-0.39999999999999997,-1.5,-0.30000000000000004,1.2000000000000002,-450
2018-03-27,Friendly,Denmark,Chile,0,0,0,0,-7.586751445086705,-8.014488333079143,-7.542857142857137,-7.79589069670422,-8.777777777777771,-4.36117148362235,3.5066239284066416,-29.0,-2.0,-5.0,-27.0,-7.943553079100996,-8.038841872446376,-0.177,-0.21859763637492335,7.943553079100996,0.2,1.4,1.0,-0.4,387
2018-03-27,Friendly,England,Italy,1,1,0,0,-3.8962691093928825,-4.146812227074236,-3.82253177524656,-4.094027436789496,-3.8657420249653285,-1.699892503666394,-0.261235066758986,831.0,-5.0,9.0,90.0,-3.9650765146937004,-3.927433745667128,0.36,-0.05278479028473981,3.9650765146937004,0.19999999999999996,0.8,0.30000000000000004,-0.5000000000000001,592
2018-03-27,Friendly,Germany,Brazil,0,1,-1,0,-4.994443004061893,-4.253609687936645,-4.894603190889029,-5.383210991906637,-6.567241379310346,-3.0054964998703646,1.5542267155525726,328.0,-1.0,3.0,12.0,-5.21862165082091,-5.615018520702004,0.102,1.1296013039699915,5.21862165082091,-0.19999999999999996,0.2999999999999998,0.8000000000000003,0.5,-32
2018-03-27,Friendly,Mexico,Croatia,0,1,-1,0,-3.426172273190616,-4.414444444444442,-3.8984547461368635,-1.3577808313294497,-4.072727272727263,-0.0538735983690124,-1.371158381505075,251.0,-6.0,2.0,5.0,-3.433915913565727,-3.109654283397859,0.065,-3.056663613114992,3.433915913565727,0.19999999999999996,0.7,0.6000000000000001,-0.09999999999999998,517
2018-03-27,Friendly,Morocco,Uzbekistan,2,0,2,1,1.2538461538461547,6.920000000000002,4.270833333333343,-0.5797101449275459,2.0999999999999943,-2.8307692307692314,-1.701557974102938,73.0,3.0,37.0,229.0,2.7929938684503894,1.9303743961352637,1.339,7.499710144927548,2.7929938684503894,0.6000000000000001,3.0,2.0,-0.9999999999999999,449
2018-03-27,Friendly,Poland,South Korea,3,2,1,1,-0.4314989659203263,0.11249999999999716,-0.6578846448841773,-0.011180124223599819,-1.3076923076923066,-0.6140005395198251,1.8283265644034676,7.0,6.0,38.0,272.0,-0.4591512085440826,-0.6589190256000279,1.412,0.12368012422359698,0.4591512085440826,-0.19999999999999996,0.29999999999999993,0.2999999999999998,0.0,-49
2018-03-27,Friendly,Russia,France,1,3,-2,0,-0.8157103332130475,-0.3669098391320631,-0.5865100908768994,-0.05506801228608538,-0.21835839598996643,0.5970568186374763,-0.41386596164250733,-672.0,-43.0,-47.0,-406.0,-0.4085113342996124,-0.2866454997176504,-1.8159999999999998,-0.3118418268459777,0.4085113342996124,-0.39999999999999997,-1.7999999999999998,-0.6000000000000001,1.2000000000000002,-536
2018-03-27,Friendly,Serbia,Nigeria,2,0,2,1,3.681704260651628,2.575800376647834,4.272727272727266,4.540816326530617,-2.92307692307692,1.9928989139515458,-0.45336519827000465,7.0,6.0,17.0,110.0,2.429594262696085,1.9634888920603213,0.62,-1.9650159498827833,2.429594262696085,-0.19999999999999996,0.09999999999999998,-0.20000000000000018,-0.30000000000000004,87
2018-03-27,Friendly,Spain,Argentina,6,1,5,1,2.173352926520465,1.8221597300337464,2.282887420542707,1.8164341085271332,2.4011204481792703,-0.7206699649661594,-0.08099716775082477,54.0,51.0,3.0,24.0,2.0991909267606643,2.1668139924163703,0.11399999999999999,0.005725621506613265,2.0991909267606643,0.0,1.4999999999999998,1.4,-0.10000000000000009,-266
2018-03-27,Friendly,Switzerland,Panama,6,0,6,1,-1.8591738197424874,-1.2999999999999972,-1.7725409836065609,-1.4088145896656528,-2.1160714285714306,-1.7567060085836914,4.312394576084061,217.0,6.0,50.0,364.0,-1.6913201643172258,-1.7658090006145482,1.8639999999999999,0.1088145896656556,1.6913201643172258,0.39999999999999997,2.0,1.1,-0.9,635
2018-03-27,Friendly,Tunisia,Costa Rica,1,0,1,1,-1.590656284760854,1.4886363636363598,-3.01442307692308,-2.0727272727272634,-8.666666666666671,0.8164627363737473,-1.054589500040735,2.0,-1.0,-1.0,-4.0,-2.771167387488302,-4.584605672105671,-0.034,3.561363636363623,2.771167387488302,0.39999999999999997,0.6000000000000001,0.5,-0.09999999999999987,-24
2018-03-27,Friendly,Ukraine,Japan,2,1,1,1,7.767895217788613,5.026785714285715,7.069422079083921,8.239145658263297,12.789473684210527,-0.544623819677124,-0.2862525029704104,-420.0,2.0,10.0,58.0,8.178544470726415,9.366013807185915,0.358,-3.2123599439775816,8.178544470726415,-0.2,-0.09999999999999998,-0.7000000000000001,-0.6,-527
2018-03-27,Friendly,United States,Paraguay,1,0,1,1,-4.671916010498691,-4.073436603557084,-5.405690458670591,-3.336486912645853,-4.042857142857152,-0.82848339609723,0.03937225981816539,312.0,1.0,8.0,42.0,-4.306077425645874,-4.261678171391199,0.282,-0.7369496909112314,4.306077425645874,0.0,2.3,1.1,-1.2,264
2018-05-09,Friendly,Algeria,Saudi Arabia,0,2,-2,0,9.859222524396095,8.526666666666664,10.032282978066107,9.937853107344637,7.177304964539012,1.2915800138644506,-0.0462994580225331,-272.0,5.0,1.0,2.0,9.106666048202502,9.049147016649918,0.032,-1.411186440677973,9.106666048202502,-0.2,0.8999999999999999,0.20000000000000007,-0.7,-451
2018-05-15,Friendly,Saudi Arabia,Greece,2,0,2,1,-7.728180633955709,-7.8600000000000065,-7.300930996714129,-8.08697591436217,-7.977304964539009,0.8339122883195813,-0.6223090208461288,231.0,-4.0,-19.0,-121.0,-7.790678501914205,-7.788403958538436,-0.691,0.22697591436216413,7.790678501914205,0.4,-0.09999999999999998,0.20000000000000007,0.30000000000000004,426
2018-05-19,Friendly,Iran,Uzbekistan,1,0,1,1,0.011764705882342241,7.7777777777777715,0.6666666666666714,-1.9166666666666714,-2.7333333333333343,-2.7176470588235304,-2.1856567161756715,12.0,-1.0,52.0,324.0,0.7612418300653558,-1.3277777777777782,1.8840000000000001,9.694444444444443,0.7612418300653558,0.6000000000000001,1.6,1.1,-0.5000000000000001,403
2018-05-27,Friendly,Cameroon,Burkina Faso,0,1,-1,0,-0.8488372093023315,-0.5428571428571445,-5.2810810810810835,1.5214285714285722,4.571428571428569,-0.5016611295681095,-0.2179452912521187,72.0,3.0,13.0,62.0,-0.11598365807668358,0.27059202059201937,0.452,-2.0642857142857167,0.11598365807668358,0.0,0.1,0.0,-0.09999999999999987,448
2018-05-28,Friendly,United States,Bolivia,3,0,3,1,-0.47191601049868837,0.16465863453814222,-0.7019867549668817,0.4158940397350932,-1.892857142857146,-2.060367454068242,1.917940112482126,351.0,1.0,37.0,203.0,-0.4972414468098961,-0.7263166193629781,1.313,-0.251235405196951,0.4972414468098961,0.2,2.0,0.4999999999999999,-1.5000000000000002,458
2018-05-28,Friendly,Portugal,Tunisia,2,2,0,0,2.5349389118396743,2.411363636363646,4.43154761904762,1.6248175182481788,5.825000000000003,-1.8997099411092542,1.6633378415783078,336.0,21.0,35.0,328.0,3.3655335370998243,3.960455045765267,1.3780000000000001,0.7865461181154672,3.3655335370998243,0.0,0.7000000000000001,0.40000000000000013,-0.30000000000000004,15
2018-05-28,Friendly,Italy,Saudi Arabia,2,1,1,1,5.878061863043094,5.826812227074235,5.781689056545673,6.0474102169017385,5.462094608551958,0.36724477024852575,1.4295433650458271,470.0,37.0,51.0,370.0,5.79921359442334,5.76373129399979,1.9,-0.22059798982750323,5.79921359442334,0.0,0.1,0.0,-0.10000000000000009,-252
2018-05-28,Friendly,France,Republic of Ireland,2,0,2,1,7.211958040929225,7.741152263374488,6.9835371179039285,7.566860465116278,7.325121313923098,-0.055678156861013406,0.2441874104767674,561.0,45.0,24.0,263.0,7.365725840249404,7.291839632314435,0.983,0.17429179825820995,7.365725840249404,0.19999999999999996,1.7000000000000002,1.1,-0.5999999999999999,506
2018-05-28,Friendly,Mexico,Wales,0,0,0,0,1.40331978319783,0.30555555555555713,2.729750382068275,2.1611893583724537,-0.38333333333333286,0.0009485094850951725,-0.49120711648469584,237.0,3.0,8.0,62.0,1.2432963491721565,1.5025354690357986,0.302,-1.8556338028168966,1.2432963491721565,0.39999999999999997,-0.09999999999999998,0.30000000000000004,0.4,161
2018-05-28,Friendly,Türkiye,Iran,2,1,1,1,-1.1987062866383553,-2.6277777777777658,0.4591194968553509,-1.0400000000000063,-0.15503875968992986,0.2447948251465526,0.7985929272144512,274.0,4.0,-7.0,-47.0,-0.9124806654501413,-0.24530642094486174,-0.257,-1.5877777777777595,0.9124806654501413,-0.6000000000000001,-1.2,-0.3999999999999999,0.7999999999999999,-291
2018-05-28,Friendly,South Korea,Honduras,2,0,2,1,-5.358275058275055,-7.362499999999997,-4.587398373983746,-5.771428571428572,-5.84615384615384,-1.5391608391608393,1.9309873495061067,317.0,1.0,12.0,68.0,-5.785151169968242,-5.401660263855386,0.428,-1.591071428571425,5.785151169968242,0.2,1.1,1.0,-0.10000000000000009,642
2018-05-29,Friendly,Argentina,Haiti,4,0,4,1,4.480088823094,5.692125984251973,5.75988068605519,0.43023255813953654,0.16190476190476488,1.361213915618059,0.2148286134178834,951.0,29.0,88.0,606.0,3.304846562689093,2.117339335366497,3.2459999999999996,5.261893426112437,3.304846562689093,0.6,2.5,1.0,-1.5000000000000002,815
2018-05-30,Friendly,Japan,Ghana,0,2,-2,0,-4.4877626519417575,-3.0545634920634868,-4.951250395694842,-3.74166666666666,-0.28947368421052744,2.9838354017458464,-0.030516546442318493,352.0,0.0,14.0,77.0,-3.3049433781154547,-2.9941302488573434,0.497,0.6871031746031733,3.3049433781154547,0.0,-1.5,-0.8,0.7,21
2018-05-31,Friendly,Ukraine,Morocco,0,0,0,0,0.38697017268445677,-0.9200000000000017,-0.6911231884057969,0.32480818414322243,1.5,1.251177394034535,0.08443706328195155,-29.0,-1.0,12.0,73.0,0.12013103368437612,0.3778949985791418,0.433,-1.2448081841432241,0.12013103368437612,-0.6,-2.5,-1.9,0.6,-432
2018-05-31,Friendly,Luxembourg,Senegal,0,0,0,0,-2.302325581395351,-4.75,-3.8636363636363598,-2.3632653061224573,0.7999999999999972,-1.9215116279069768,-2.8315817115668143,-121.0,-4.0,-60.0,-400.0,-2.495845450230834,-1.80896722325294,-2.1999999999999997,-2.3867346938775427,2.495845450230834,-0.6,-3.7,-1.2000000000000002,2.5,-374
2018-05-31,Friendly,Slovakia,Netherlands,1,1,0,0,-1.3106060606060623,-5.030395136778118,-1.7032185628742553,-1.3658280922431913,-0.8412698412698347,1.5970279720279734,-0.05084966173893424,-365.0,-10.0,-4.0,-49.0,-2.0502635387542925,-1.3034388321290937,-0.16899999999999998,-3.6645670445349268,2.0502635387542925,-0.8,-2.0,-1.3,0.7,-638
2018-06-01,Friendly,France,Italy,3,1,2,1,0.32009080880753515,0.34100670296692215,0.42823360352693385,-0.33436331110749506,0.8204735138817796,-0.984555080353509,-0.0020791506364368217,179.0,10.0,14.0,155.0,0.31508826361513514,0.3047812687670728,0.575,0.6753700140744172,0.31508826361513514,0.19999999999999996,1.4,1.0,-0.4,424
2018-06-01,Friendly,Türkiye,Tunisia,2,2,0,0,-0.8514577097882636,-0.21363636363635408,0.3966194968553509,-1.490000000000009,2.5116279069767415,-2.0341425562576205,1.9310188187595987,260.0,4.0,3.0,14.0,0.07063066608149313,0.47274913461069445,0.104,1.276363636363655,0.07063066608149313,-0.19999999999999996,-0.5,-0.09999999999999987,0.3999999999999999,-377
2018-06-01,Friendly,South Korea,Bosnia and Herzegovina,1,3,-2,0,-4.784848484848482,-6.226136363636357,-4.487398373983737,-4.1596638655462215,-5.0,-0.24545454545454604,-2.5376103045600944,275.0,-4.0,-11.0,-75.0,-4.931609417602959,-4.549020746509986,-0.40499999999999997,-2.0664724980901354,4.931609417602959,0.4,0.8999999999999999,0.5,-0.3999999999999999,745
2018-06-01,Friendly,Czechia,Australia,0,4,-4,0,7.420372940679492,7.933014354066984,7.692473118279565,6.912719298245619,7.103030303030309,2.1940739846720163,-0.6126968491931244,-154.0,1.0,-10.0,-57.0,7.412322002860394,7.236074239851831,-0.357,1.0202950558213644,7.412322002860394,-0.2,-0.9,-0.30000000000000004,0.6000000000000001,-388
2018-06-02,Friendly,England,Nigeria,2,1,1,1,-3.6919661115980134,-3.89864406779661,-4.291773715415019,-2.389232231994292,-8.914285714285711,0.49899698120556835,1.0586915833064605,1504.0,31.0,40.0,334.0,-4.637180368217929,-5.198430553898341,1.534,-1.509411835802318,4.637180368217929,0.0,0.39999999999999997,-0.20000000000000018,-0.6000000000000001,765
2018-06-02,Friendly,Mexico,Scotland,1,0,1,1,2.7805555555555586,2.96709401709402,2.7346548735499425,3.8509168216848195,1.1166666666666671,0.474444444444444,-0.6402481872793215,60.0,6.0,29.0,207.0,2.6899775869102016,2.5674127873004764,1.077,-0.8838228045907996,2.6899775869102016,0.6,1.2999999999999998,0.6,-0.7000000000000001,391
2018-06-02,Friendly,Sweden,Denmark,0,0,0,0,1.2016210103040947,2.0781411359724586,0.7766233766233697,1.4032882011605494,1.7179487179487154,0.7554033676803229,-0.983207219326304,22.0,-1.0,-6.0,-59.0,1.4355244884018377,1.2992867652442115,-0.239,0.6748529348119092,1.4355244884018377,0.19999999999999996,-1.0999999999999999,-0.3999999999999999,0.7,-404
2018-06-02,Friendly,Republic of Ireland,United States,2,1,1,1,-4.920410128590042,-5.864658634538145,-4.668013245033116,-5.740894039735096,-4.9103343465045555,-0.5823183972507024,1.5886617056267704,36.0,1.0,-1.0,-4.0,-5.220862078880191,-5.106413877090922,-0.034,-0.12376459480304902,5.220862078880191,-0.2,-1.5,-0.6,0.9000000000000001,-378
2018-06-02,Friendly,Belgium,Portugal,0,0,0,0,-2.5038668055778146,-0.9972222222222342,-3.1379870129870113,-3.1914841849148416,-1.7518292682926813,-1.3681980285302124,1.4519376135801547,-95.0,-2.0,-2.0,-39.0,-2.3164778987989165,-2.6937668220648447,-0.099,2.1942619626926074,2.3164778987989165,0.4,1.1999999999999997,1.4,0.20000000000000007,136
2018-06-02,Friendly,Austria,Germany,2,1,1,1,-1.4497493734335762,-0.9832915622389322,-0.748115856361764,-1.1091163738222605,-2.5327586206896626,0.31240601503759535,-0.4954411561042047,-874.0,-46.0,-26.0,-273.0,-1.364606357309239,-1.4633302836245623,-1.053,0.12582481158332826,1.364606357309239,0.2,-2.0,-1.2,0.8,-590
2018-06-03,Friendly,Saudi Arabia,Peru,0,3,-3,0,-7.6451874366768,-9.46,-6.996385542168682,-7.271186440677965,-9.843971631205669,-0.7143870314083074,0.3989118289704576,299.0,0.0,-48.0,-336.0,-8.243346210145823,-8.037181204684105,-1.776,-2.1888135593220355,8.243346210145823,-0.19999999999999996,-0.6000000000000001,-0.10000000000000009,0.4999999999999999,321
2018-06-03,Friendly,Spain,Switzerland,1,1,0,0,6.110829855071238,6.814285714285717,5.91253131242668,6.012624113475184,4.991596638655466,1.1561785306641639,-1.627591257706472,786.0,74.0,2.0,17.0,5.968373526782857,5.638917354852443,0.077,0.8016616008105331,5.968373526782857,0.0,0.8,1.1999999999999997,0.4,-130
2018-06-03,Friendly,Croatia,Brazil,0,2,-2,0,-1.8219257016314998,-0.6915044247787563,-0.3566493955094927,-4.058324496288435,-4.377272727272739,-2.2264767026709436,2.3175635224696878,-703.0,-37.0,-8.0,-124.0,-2.2611353490961847,-2.9307488730235556,-0.364,3.3668200715096788,2.2611353490961847,-0.20000000000000007,-0.9999999999999999,-0.5999999999999999,0.39999999999999997,-577
2018-06-03,Friendly,Costa Rica,Northern Ireland,3,0,3,1,7.1784282277466005,5.219827586206897,7.9247491638796035,8.360962566844911,7.5,0.7866880513231749,-1.6919150974435588,-57.0,1.0,-8.0,-48.0,7.236793508935603,7.928570576908172,-0.288,-3.1411349806380144,7.236793508935603,0.0,0.4,0.29999999999999993,-0.09999999999999987,270
2018-06-04,Friendly,Italy,Netherlands,1,1,0,0,-1.094398300906434,-1.377868623989599,-1.4554150484972581,-0.9784932049083039,-0.8898135305902173,1.5915523775348568,1.0467733005790478,370.0,25.0,4.0,50.0,-1.1591977417783625,-1.1079072613319265,0.16999999999999998,-0.39937541908129504,1.1591977417783625,-0.39999999999999997,-1.7000000000000002,-1.0,0.7,-386
2018-06-04,Friendly,Serbia,Chile,0,1,-1,0,-0.45239097744361345,-1.3561884669479554,0.7844155844155836,-0.43187274909963946,-3.7008547008546913,-3.311799498746865,1.3980117130368086,-242.0,0.0,-20.0,-166.0,-1.0313782619860632,-1.1161039551795824,-0.766,-0.9243157178483159,1.0313782619860632,0.39999999999999997,1.0,0.9000000000000001,-0.09999999999999998,-126
2018-06-04,Friendly,Slovakia,Morocco,1,2,-1,0,-2.9038461538461604,-6.205714285714286,-3.6666666666666714,-2.6980676328502398,-5.5,0.85576923076923,0.25165603483179133,-14.0,-2.0,19.0,109.0,-4.194858947815471,-3.954911433172304,0.6789999999999999,-3.5076466528640466,4.194858947815471,-0.8,-2.3,-1.1,1.2,-429
2018-06-06,Friendly,Belgium,Egypt,3,0,3,1,-1.873161764705884,-1.8472222222222285,-1.143939393939391,-1.36666666666666,-3.59349593495935,-3.3566176470588225,3.2343260224943755,240.0,18.0,48.0,376.0,-1.9648971964987028,-2.034700665188467,1.8159999999999998,-0.4805555555555685,1.9648971964987028,0.6,2.3,2.0,-0.30000000000000004,526
2018-06-07,Friendly,England,Costa Rica,2,0,2,1,-6.5852337634863645,-3.655000000000001,-6.714151337792643,-7.590530933292989,-10.580952380952382,-2.4251956843664075,1.6499790639679333,1601.0,31.0,30.0,260.0,-7.025173683104876,-8.295211550679339,1.16,3.9355309332929878,7.025173683104876,0.0,1.2000000000000002,0.4999999999999999,-0.7000000000000001,349
2018-06-07,Friendly,Uruguay,Uzbekistan,3,0,3,1,1.0771241830065321,7.060000000000002,2.7652582159624473,-1.4375,2.3333333333333286,-1.4758169934640541,-1.5794002806142071,148.0,5.0,66.0,445.0,2.359643146460462,1.2203638497652587,2.425,8.497500000000002,2.359643146460462,0.6,0.6,0.6000000000000001,0.0,755
